review_id,user_id,hotel_id,review_date,score_overall,score_cleanliness,score_comfort,score_facilities,score_location,score_staff,score_value_for_money,user_gender,country_x,age_group,traveller_type,city,country_y,cleanliness_base,comfort_base,facilities_base,location_base,staff_base,value_for_money_base
847,1354,2,2022-06-10,8.8,8.7,8.6,9.3,9.6,8.7,7.5,Female,United Kingdom,35-44,Business,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
848,612,21,2021-08-12,9.0,9.3,8.7,9.1,9.4,8.5,8.7,Male,United States,18-24,Family,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
849,476,12,2022-05-23,8.9,9.2,9.1,9.0,8.4,9.0,8.5,Male,United Kingdom,25-34,Family,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
850,779,6,2023-07-15,9.1,9.8,9.3,9.2,8.9,8.9,8.2,Other,New Zealand,25-34,Family,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
851,1687,13,2022-05-23,8.9,9.2,9.3,8.7,9.2,8.8,8.2,Male,United States,25-34,Couple,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
852,233,13,2025-04-18,8.6,8.1,9.0,8.6,9.5,8.7,7.4,Female,United Kingdom,45-54,Business,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
853,1319,17,2024-06-07,8.9,8.9,9.0,8.9,9.2,9.1,7.7,Male,New Zealand,25-34,Business,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
854,1711,7,2024-09-03,8.9,9.5,8.8,8.6,8.8,8.5,8.9,Male,Germany,18-24,Family,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
855,698,2,2024-02-28,8.8,9.2,9.7,8.1,9.0,9.0,7.6,Male,United States,35-44,Couple,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
856,145,21,2023-08-13,9.1,9.7,9.4,9.4,8.6,9.2,8.4,Female,Germany,35-44,Family,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
857,1246,21,2022-12-16,8.8,8.6,8.7,8.7,9.9,8.6,7.4,Male,United Kingdom,25-34,Business,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
858,221,7,2025-12-18,8.9,9.2,9.3,8.2,9.2,8.5,8.5,Male,China,35-44,Couple,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
859,520,5,2022-12-05,9.1,9.7,9.7,8.9,9.0,9.0,8.2,Female,Japan,25-34,Couple,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
860,584,21,2022-05-06,8.9,8.9,9.5,8.1,8.9,8.9,8.8,Male,China,45-54,Couple,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
861,1205,10,2021-03-18,9.3,9.5,8.9,9.5,9.0,9.6,9.1,Male,Canada,25-34,Family,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
862,1604,25,2021-04-12,9.1,9.7,9.0,9.6,8.4,9.5,8.5,Other,United States,25-34,Family,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
863,922,9,2024-08-22,8.8,9.2,9.8,7.9,8.6,8.8,8.3,Female,Canada,25-34,Couple,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
864,59,3,2025-07-07,9.1,9.4,9.5,8.5,9.6,8.8,8.3,Female,United States,25-34,Couple,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
865,1696,4,2022-09-29,9.1,9.9,9.2,8.8,9.0,9.4,8.3,Female,United Kingdom,25-34,Couple,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
866,1666,4,2025-05-12,8.8,8.9,8.4,9.5,8.9,9.2,7.8,Female,United States,45-54,Business,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
867,1556,12,2025-09-20,8.6,8.2,8.3,9.0,9.3,8.5,8.2,Other,South Africa,35-44,Business,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
868,165,1,2022-06-04,8.8,8.3,8.4,8.2,9.7,9.2,8.6,Female,Italy,25-34,Solo,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
869,827,12,2023-03-22,8.8,8.0,9.0,8.0,9.2,9.1,9.0,Male,France,35-44,Solo,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
870,421,19,2024-04-30,9.1,8.7,9.0,9.1,10.0,9.2,8.0,Male,United Kingdom,45-54,Business,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
871,560,22,2024-10-23,8.9,8.9,8.5,9.1,9.9,9.0,7.6,Male,United States,35-44,Business,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
872,384,12,2021-06-08,8.7,8.7,8.9,7.9,9.5,8.6,8.4,Female,Germany,55+,Couple,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
873,166,7,2025-08-21,9.1,9.0,8.3,8.7,9.8,9.4,9.1,Female,China,35-44,Solo,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
874,676,3,2023-05-26,8.9,9.4,10.0,7.9,9.1,8.5,8.0,Male,United Arab Emirates,45-54,Couple,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
875,870,9,2021-07-30,9.1,9.2,9.7,8.4,9.2,9.0,8.6,Male,France,18-24,Couple,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
876,1886,4,2022-05-26,9.1,9.0,8.5,9.1,8.7,9.9,9.2,Female,Australia,35-44,Solo,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
877,1370,7,2023-06-02,9.1,9.3,9.3,9.2,9.5,8.9,8.2,Male,Australia,35-44,Family,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
878,621,21,2024-10-01,8.7,9.8,8.8,8.1,8.7,8.5,8.2,Male,France,55+,Couple,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
879,1182,6,2021-07-24,9.0,8.3,9.1,8.9,9.8,9.5,8.6,Male,Australia,25-34,Solo,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
880,1186,18,2025-09-06,8.7,8.7,8.5,8.9,9.1,8.8,8.4,Male,India,35-44,Family,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
881,1705,22,2020-05-28,9.1,9.5,9.2,8.0,9.9,8.9,8.6,Other,United Kingdom,35-44,Couple,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
882,1818,15,2020-02-24,9.1,9.6,9.2,9.0,9.4,8.7,8.4,Female,United Kingdom,55+,Family,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
883,1351,10,2021-09-13,9.0,9.6,8.8,9.0,8.6,8.7,9.0,Other,United States,55+,Family,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
884,997,24,2022-06-27,8.7,9.0,8.2,8.3,8.5,9.4,8.5,Female,Japan,35-44,Solo,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
885,80,1,2023-07-16,9.0,9.7,9.1,8.3,9.5,8.3,8.5,Male,Australia,25-34,Couple,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
886,224,6,2022-11-19,8.9,8.6,8.7,9.3,10.0,8.8,7.4,Male,United Kingdom,35-44,Business,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
887,1109,2,2020-10-13,9.0,9.1,9.9,8.7,9.0,8.9,8.1,Female,South Africa,18-24,Couple,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
888,1598,4,2021-04-23,8.9,9.2,9.7,8.8,8.7,8.9,8.0,Female,Italy,25-34,Couple,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
889,1836,14,2024-09-19,9.2,9.4,9.5,9.6,8.9,9.1,8.6,Other,Russia,25-34,Family,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
890,1288,1,2023-10-20,8.8,9.2,8.5,8.9,8.9,8.7,8.5,Female,China,35-44,Family,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
891,262,7,2025-08-18,9.0,9.4,8.6,9.0,9.0,8.8,9.0,Male,United Kingdom,35-44,Family,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
892,187,3,2022-04-30,9.2,9.6,9.0,9.6,8.9,9.1,8.8,Male,Germany,25-34,Family,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
893,1088,19,2025-03-21,8.8,8.8,8.4,8.6,9.4,9.0,8.2,Other,Australia,35-44,Business,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
894,841,24,2025-10-28,8.4,7.7,8.4,8.3,8.8,9.0,7.9,Other,Canada,25-34,Business,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
895,556,12,2022-02-18,8.7,8.0,8.8,7.9,9.4,9.1,8.9,Male,Brazil,18-24,Solo,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
896,1716,18,2025-12-17,8.8,8.2,8.8,8.1,9.4,9.0,9.0,Female,China,45-54,Solo,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
897,1379,15,2022-09-17,8.9,8.6,9.1,8.6,9.0,9.3,8.5,Female,France,25-34,Solo,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
898,1561,17,2025-08-17,9.3,9.8,9.2,9.6,8.8,9.4,9.0,Male,United Kingdom,55+,Family,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
899,1592,6,2020-10-17,9.3,9.7,9.7,8.5,10.0,9.0,8.4,Female,United States,25-34,Couple,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
900,1432,23,2022-07-23,8.9,9.4,9.4,8.5,8.5,8.4,8.7,Female,Netherlands,25-34,Couple,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
901,726,20,2020-05-02,8.8,9.0,9.1,8.2,8.8,9.2,8.1,Male,United States,25-34,Couple,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
902,1150,21,2022-08-06,8.8,9.2,9.0,8.4,8.7,8.4,8.6,Female,Germany,25-34,Couple,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
903,1640,24,2024-11-16,8.6,8.9,9.3,7.7,8.7,8.8,8.1,Female,United Kingdom,25-34,Couple,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
904,1579,23,2022-04-13,9.0,9.7,9.3,8.4,8.6,8.9,8.5,Male,China,35-44,Couple,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
905,1832,11,2020-10-14,9.1,9.7,9.4,9.0,9.3,8.4,8.4,Female,Germany,35-44,Couple,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
906,1744,3,2021-08-07,9.0,9.6,8.8,8.7,9.2,8.9,8.6,Female,Canada,25-34,Family,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
907,1527,8,2024-07-31,8.9,9.1,8.6,8.2,9.4,9.2,8.8,Female,Brazil,18-24,Solo,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
908,1670,14,2024-06-26,9.0,9.0,8.7,9.3,10.0,8.8,7.5,Male,India,35-44,Business,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
909,895,13,2020-06-21,8.5,8.1,8.1,8.5,9.6,8.4,8.1,Female,United States,25-34,Business,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
910,350,11,2024-04-08,9.1,9.8,9.2,8.5,9.5,9.0,8.3,Female,Russia,25-34,Couple,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
911,505,5,2024-02-08,9.2,9.1,9.8,9.2,9.2,9.1,8.8,Female,United Kingdom,18-24,Couple,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
912,988,13,2021-10-16,8.6,8.0,8.7,8.6,9.1,9.2,7.7,Other,Brazil,35-44,Business,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
913,1835,3,2024-09-06,9.0,9.1,9.2,9.0,9.4,8.8,8.5,Female,China,18-24,Family,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
914,154,4,2022-12-14,9.3,9.8,9.1,9.9,8.5,9.6,8.6,Female,United Kingdom,35-44,Family,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
915,1719,5,2020-03-30,9.0,9.0,9.4,9.0,9.1,8.8,8.2,Female,United Arab Emirates,25-34,Business,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
916,653,2,2023-10-08,8.8,8.4,8.5,8.7,9.9,9.5,7.3,Male,Germany,35-44,Business,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
917,407,13,2025-01-18,8.8,8.3,8.9,8.8,8.9,8.7,9.1,Male,Mexico,25-34,Solo,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
918,1125,10,2023-10-10,9.2,9.2,9.2,9.2,9.0,9.6,8.8,Female,South Korea,35-44,Solo,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
919,592,9,2022-02-19,8.9,9.1,9.5,8.5,8.6,8.6,8.9,Female,United Arab Emirates,45-54,Couple,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
920,1002,21,2021-05-28,8.9,8.9,9.4,8.5,9.4,8.6,8.5,Female,Australia,25-34,Couple,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
921,1716,25,2020-02-14,9.0,9.0,9.1,8.4,9.5,8.9,9.3,Female,China,45-54,Solo,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
922,1864,3,2023-05-14,8.7,8.7,8.5,8.5,10.0,8.9,7.1,Male,South Africa,25-34,Business,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
923,528,22,2022-12-12,9.1,10.0,8.6,9.1,8.7,9.2,8.7,Male,United Kingdom,35-44,Family,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
924,196,2,2024-02-21,8.7,9.0,9.2,8.6,9.1,8.3,7.6,Female,United Kingdom,25-34,Couple,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
925,1112,14,2023-09-25,9.0,8.8,9.1,8.8,9.8,8.7,8.2,Male,Japan,18-24,Business,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
926,1239,24,2023-03-14,8.9,8.0,8.8,8.7,9.1,9.3,9.1,Male,Italy,18-24,Solo,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
927,1560,4,2023-01-04,8.8,9.0,8.9,9.1,8.9,9.1,7.2,Female,Mexico,25-34,Business,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
928,746,13,2023-08-29,8.8,9.6,9.1,7.7,9.6,8.1,8.1,Other,India,25-34,Couple,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
929,367,11,2023-03-05,9.4,9.8,9.2,9.8,9.4,9.2,9.0,Other,India,55+,Family,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
930,1219,7,2020-06-25,8.8,8.4,8.7,7.9,9.9,9.2,8.7,Male,Spain,55+,Solo,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
931,1078,9,2023-12-28,8.9,9.1,9.8,8.2,8.8,8.5,8.8,Male,United Arab Emirates,35-44,Couple,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
932,1217,19,2020-07-05,8.7,8.7,8.9,8.6,9.6,8.5,7.6,Female,United States,45-54,Business,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
933,163,5,2023-06-30,9.1,9.4,9.2,8.9,9.0,9.2,8.6,Other,United Kingdom,55+,Couple,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
934,321,23,2022-09-11,8.8,8.3,8.4,8.3,9.0,9.4,8.9,Female,United Arab Emirates,45-54,Solo,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
935,1114,10,2021-04-26,9.4,9.4,9.7,9.5,9.0,9.6,9.0,Male,Germany,25-34,Family,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
936,209,1,2021-06-16,8.9,9.4,9.1,7.9,9.6,8.8,8.0,Male,Mexico,18-24,Couple,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
937,547,19,2021-08-03,9.1,9.1,9.2,8.4,9.6,9.0,9.2,Male,United States,25-34,Solo,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
938,1388,25,2022-07-10,9.0,8.6,9.2,8.7,9.0,9.8,8.8,Female,Singapore,35-44,Solo,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
939,1201,17,2025-05-06,9.2,9.3,8.7,9.2,9.5,9.8,8.7,Male,Russia,45-54,Solo,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
940,1940,18,2021-10-01,8.7,8.9,9.4,7.8,8.7,8.7,8.4,Male,France,45-54,Couple,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
941,53,9,2025-03-18,9.2,10.0,9.1,9.1,9.0,8.8,8.9,Male,South Africa,45-54,Family,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
942,1820,8,2025-06-29,8.6,8.2,8.0,8.4,9.1,8.8,9.1,Female,France,45-54,Solo,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
943,654,18,2020-10-12,9.0,8.9,9.3,8.7,9.3,9.0,8.7,Female,New Zealand,18-24,Family,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
944,396,6,2025-08-11,8.9,9.5,9.2,8.4,9.8,8.6,7.8,Male,United States,35-44,Couple,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
945,518,24,2021-02-18,8.7,8.7,8.3,9.0,8.5,8.6,8.9,Female,United Kingdom,18-24,Family,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
946,949,4,2024-02-14,9.3,9.8,9.3,10.0,8.7,9.4,8.1,Male,United States,18-24,Family,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
947,1520,17,2025-08-25,9.0,9.5,9.5,8.3,8.9,9.1,8.7,Female,United Arab Emirates,25-34,Couple,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
948,4,23,2020-05-17,8.8,9.2,8.7,8.7,8.9,8.8,8.4,Male,India,35-44,Family,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
949,576,15,2022-01-31,9.0,9.6,9.7,8.5,9.2,8.7,8.0,Male,United Kingdom,45-54,Couple,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
950,268,1,2024-06-14,8.8,9.0,9.1,8.3,9.1,8.8,8.3,Male,Mexico,55+,Couple,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
951,1614,3,2023-07-22,8.7,8.7,9.3,8.6,9.1,8.5,7.7,Other,Spain,45-54,Couple,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
952,604,20,2022-09-27,8.8,8.1,8.8,9.2,9.3,9.1,8.1,Male,United States,18-24,Business,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
953,296,9,2025-10-14,9.1,9.1,9.3,8.3,9.1,9.6,9.3,Male,United States,18-24,Solo,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
954,1102,6,2020-08-12,9.3,9.8,8.9,9.1,9.6,9.4,9.0,Male,China,25-34,Family,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
955,1666,16,2023-05-31,8.8,8.5,8.5,9.0,9.1,9.3,8.1,Female,United States,45-54,Business,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
956,588,12,2025-03-30,8.8,8.6,8.4,8.3,9.2,9.1,9.2,Male,United States,18-24,Solo,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
957,1983,17,2022-06-24,8.8,8.6,8.4,9.4,8.9,9.3,7.5,Other,Mexico,35-44,Business,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
958,229,22,2022-12-20,8.9,8.3,9.0,8.7,10.0,8.8,8.0,Male,Brazil,45-54,Business,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
959,635,20,2022-11-26,9.0,9.0,9.0,8.6,9.0,9.8,8.6,Male,Turkey,35-44,Solo,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
960,509,7,2020-03-08,8.8,8.6,9.1,8.7,9.5,9.2,7.2,Female,Russia,25-34,Business,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
961,214,3,2022-10-21,8.9,8.1,9.3,8.3,9.5,9.3,8.5,Male,Japan,35-44,Solo,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
962,1518,3,2023-04-01,8.9,9.4,9.0,8.9,9.3,9.0,7.9,Female,South Korea,25-34,Family,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
963,1918,9,2025-07-09,9.2,9.6,9.4,9.5,9.0,9.2,8.6,Female,United Kingdom,25-34,Family,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
964,1208,17,2024-09-11,9.0,9.2,8.8,8.5,9.2,9.2,8.9,Male,New Zealand,35-44,Solo,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
965,1814,4,2022-08-22,8.8,9.3,9.0,8.9,9.0,8.8,7.7,Female,Japan,45-54,Couple,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
966,1240,3,2024-01-24,8.9,8.9,9.8,7.8,9.6,9.0,8.0,Female,Japan,55+,Couple,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
967,297,17,2022-08-16,8.8,8.9,9.2,8.7,8.9,8.8,8.2,Male,Japan,18-24,Couple,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
968,1448,8,2021-06-20,9.0,8.8,9.1,9.4,8.8,9.1,8.7,Male,Argentina,25-34,Family,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
969,919,11,2022-12-23,9.2,9.8,9.7,8.6,9.1,8.9,8.9,Female,South Korea,35-44,Couple,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
970,595,16,2025-07-25,9.1,9.5,9.4,9.1,8.7,9.6,8.4,Male,Russia,35-44,Family,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
971,1964,12,2024-06-15,8.7,8.6,8.3,8.5,9.7,9.1,7.6,Female,South Korea,35-44,Business,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
972,1344,11,2020-04-03,9.3,9.4,8.9,9.7,9.3,9.4,9.2,Male,Thailand,25-34,Family,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
973,635,10,2024-05-24,8.8,9.0,8.5,8.4,8.9,9.0,9.1,Male,Turkey,35-44,Solo,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
974,1898,16,2022-04-09,9.1,9.5,9.5,9.0,9.0,9.1,8.1,Female,United States,18-24,Couple,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
975,1825,9,2021-02-27,8.8,8.2,9.3,8.8,9.0,9.1,8.1,Male,United States,18-24,Business,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
976,469,2,2024-12-01,8.9,9.7,9.7,7.8,8.8,8.6,8.2,Female,China,45-54,Couple,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
977,1507,7,2021-04-13,8.9,8.5,8.8,9.0,9.7,9.1,7.5,Male,France,25-34,Business,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
978,348,14,2025-06-30,9.1,9.5,8.9,9.7,8.8,8.8,8.5,Female,United Arab Emirates,45-54,Family,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
979,1846,23,2021-05-10,8.7,7.9,8.8,8.5,9.6,8.9,7.6,Female,India,35-44,Business,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
980,1057,13,2022-06-17,8.7,9.1,8.7,8.2,8.7,9.0,8.1,Female,United States,55+,Couple,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
981,1563,11,2023-09-27,8.9,9.2,8.9,8.5,9.6,9.0,8.3,Female,Brazil,25-34,Couple,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
982,699,6,2025-12-31,8.9,9.1,8.8,9.3,9.3,8.6,8.5,Female,Japan,18-24,Family,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
983,63,6,2024-10-23,9.1,9.5,9.3,8.4,9.5,9.2,8.7,Female,France,25-34,Couple,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
984,1099,1,2025-11-17,8.7,8.8,8.2,8.3,9.1,8.9,8.6,Male,Germany,45-54,Solo,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
985,892,23,2022-04-02,8.9,8.8,8.4,9.2,9.3,9.3,8.1,Female,Germany,55+,Business,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
986,22,24,2022-08-28,8.6,8.2,8.1,8.3,9.0,8.6,9.3,Male,Germany,35-44,Solo,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
987,1048,17,2020-07-06,8.6,8.0,8.5,8.9,9.3,8.6,7.9,Male,India,25-34,Business,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
988,776,12,2024-07-10,8.8,9.2,9.0,8.5,9.5,8.2,8.1,Male,Argentina,25-34,Couple,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
989,1160,23,2021-11-25,8.9,9.4,9.4,8.1,9.2,8.8,8.4,Female,Japan,35-44,Couple,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
990,99,25,2025-04-14,9.2,8.6,9.2,9.2,9.5,9.6,9.2,Female,United States,25-34,Solo,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
991,683,15,2025-04-06,8.8,8.6,8.9,8.5,8.9,9.3,8.4,Female,Turkey,35-44,Solo,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
992,95,2,2021-01-13,8.8,9.7,9.3,8.3,9.0,8.5,7.7,Male,United States,18-24,Couple,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
993,1552,15,2023-07-26,9.0,8.8,8.7,8.2,9.5,9.3,9.1,Female,China,18-24,Solo,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
994,1084,14,2023-09-16,9.1,8.4,9.1,8.6,9.1,9.4,9.6,Female,Canada,45-54,Solo,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
995,912,25,2021-06-04,8.9,9.0,8.5,9.0,9.5,8.8,8.0,Female,Argentina,45-54,Business,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
996,973,14,2020-02-27,8.8,8.3,8.8,9.1,9.5,8.6,7.9,Male,United Kingdom,45-54,Business,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
997,1524,24,2021-11-17,8.7,7.9,8.1,9.1,9.7,8.7,8.0,Male,Australia,25-34,Business,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
998,449,16,2021-01-23,9.1,9.5,9.4,9.8,8.2,9.2,8.5,Male,Japan,45-54,Family,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
999,836,17,2024-07-12,8.7,8.6,8.5,8.7,9.2,8.9,8.2,Male,United States,45-54,Business,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
1000,1779,22,2022-07-03,9.3,9.7,9.0,9.2,9.3,9.3,9.4,Male,Canada,25-34,Family,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
